user_id,heart_rate,blood_oxygen,step_count,sleep_duration,activity_level,stress_level
2572,58.96,94.98,3493.15,6.58,"Highly Active",9
1140,83.35,98.18,4522.17,6.92,Sedentary,10
2767,51.48,99.45,1168.86,7.71,Sedentary,1
1647,61.03,99.53,415.87,6.46,Sedentary,8
4972,77.66,100.00,8999.48,8.59,Sedentary,9
3235,62.27,96.07,13121.39,5.50,Sedentary,5
4199,75.27,97.39,11632.22,9.09,"Highly Active",6
1200,77.21,98.87,6896.23,6.20,Sedentary,3
2455,66.60,98.34,24273.88,5.52,"Highly Active",3
1256,75.83,99.71,10.81,4.15,"Highly Active",8
4747,75.63,94.30,2694.93,7.81,"Highly Active",4
3241,83.20,97.36,3011.96,6.72,Active,8
3750,44.54,99.57,11265.70,6.89,"Highly Active",2
4175,103.18,100.00,3031.62,5.77,Sedentary,3
4606,83.01,98.65,5241.86,8.11,Active,8
4336,90.32,100.00,6662.33,7.18,"Highly Active",10
1801,84.93,97.87,13067.64,5.22,"Highly Active",10
1941,74.36,96.77,6697.27,4.48,Sedentary,4
4455,NULL,100.00,3361.02,7.67,Active,8
4331,74.63,97.66,8306.19,6.14,Sedentary,7
1413,87.54,96.51,5072.98,7.55,"Highly Active",2
3014,62.66,100.00,5261.40,6.13,Active,10
2381,NULL,96.56,2857.38,6.82,Sedentary,9
2098,47.85,99.11,11.26,7.71,Active,7
4426,NULL,100.00,3078.73,4.25,"Highly Active",5
4842,100.21,100.00,740.16,7.06,Active,7
1909,54.94,98.84,1550.08,3.43,"Highly Active",2
1187,80.98,94.93,27702.83,NULL,Sedentary,3
4756,98.92,99.90,2297.75,7.98,Sedentary,6
3015,NULL,100.00,5110.97,NULL,"Highly Active",2
2313,97.82,99.03,5579.18,8.59,"Highly Active",9
3092,100.05,97.35,5747.34,5.54,"Highly Active",4
4644,75.84,98.62,339.39,6.30,"Highly Active",8
3130,82.13,96.98,10332.38,10.02,Active,9
2146,77.92,100.00,9174.28,7.28,"Highly Active",3
2551,81.33,98.76,1429.32,7.73,"Highly Active",1
2089,100.76,97.75,5648.78,4.42,Sedentary,8
3983,79.38,100.00,11401.42,6.95,Sedentary,10
2680,60.69,96.25,929.49,6.81,Sedentary,9
3422,83.94,100.00,10910.24,8.28,"Highly Active",5
1161,NULL,98.16,2202.62,8.75,Sedentary,8
4817,62.67,98.52,2307.76,8.43,"Highly Active",10
4451,62.06,96.18,20379.17,5.79,Active,1
4727,NULL,100.00,2636.85,4.34,Sedentary,7
4429,67.00,98.99,6143.49,7.25,"Highly Active",4
4259,68.80,99.64,4059.89,6.37,Active,4
3369,68.08,96.95,569.68,4.92,Active,7
2903,78.68,100.00,21038.01,5.46,"Highly Active",1
2497,91.55,96.85,1683.14,6.41,Active,2
2036,85.03,99.89,2180.90,6.89,Sedentary,4
3231,68.07,97.30,3315.23,5.67,Sedentary,2
3158,95.07,95.67,4831.56,6.48,Active,8
3555,89.89,95.76,6958.57,6.91,"Highly Active",10
2313,89.40,97.93,5060.95,5.04,Sedentary,10
3342,67.28,100.00,2526.89,5.45,Sedentary,1
4522,61.20,100.00,8258.42,8.52,"Highly Active",7
2238,89.86,97.56,12858.13,7.21,"Highly Active",9
1631,55.27,98.57,27421.61,8.28,"Highly Active",3
4965,NULL,94.75,487.97,8.23,"Highly Active",1
2590,56.16,96.89,3636.46,6.95,Sedentary,9
4701,76.87,96.25,1864.27,4.35,"Highly Active",7
3780,57.73,97.34,17860.48,9.91,Sedentary,4
4302,84.93,95.17,645.79,5.89,Sedentary,10
2588,75.68,98.21,3916.51,4.35,Sedentary,3
4878,44.36,94.84,1433.61,5.60,Sedentary,8
3368,74.72,96.82,8022.98,7.10,Active,4
3960,77.12,94.64,8545.28,4.63,"Highly Active",6
4304,103.75,100.00,14418.24,5.61,"Highly Active",10
2693,78.63,100.00,3681.23,4.34,Sedentary,5
1436,48.46,96.93,10445.02,8.66,Sedentary,1
3828,78.44,96.29,5583.03,NULL,Sedentary,4
2556,77.62,99.32,11709.29,4.32,"Highly Active",7
4474,NULL,96.76,624.72,5.15,Active,2
2076,114.55,95.59,4358.14,5.53,Sedentary,4
4858,66.95,94.54,1142.25,6.53,Sedentary,1
4384,65.21,95.51,10936.39,5.13,Sedentary,1
2304,NULL,100.00,1159.67,5.95,"Highly Active",1
3773,102.38,100.00,56.65,5.54,"Highly Active",2
3078,85.07,96.99,18567.36,4.35,Active,4
3384,69.86,98.92,4639.66,5.13,"Highly Active",5
1182,89.77,100.00,29487.59,5.34,Active,8
4094,101.91,95.41,4223.11,4.67,Sedentary,6
3591,63.47,98.48,6254.73,4.33,Sedentary,6
2469,59.99,94.47,9542.84,5.61,Active,2
4145,75.84,97.58,2307.29,7.80,Active,5
4081,79.52,99.56,997.85,6.28,"Highly Active",7
4555,95.76,100.00,7574.96,1.73,Active,8
2479,67.97,99.29,5003.27,8.02,Sedentary,1
2589,81.03,93.50,12273.21,5.46,"Highly Active",2
2587,98.35,95.78,322.81,8.66,"Highly Active",7
1659,78.36,97.51,5508.67,7.71,Active,4
1159,69.07,98.52,1438.47,6.04,"Highly Active",3
4953,83.55,98.37,6723.85,6.21,"Highly Active",3
4085,70.04,96.60,10002.65,4.79,Active,9
4249,80.06,100.00,2136.27,7.48,Sedentary,3
3459,72.20,98.14,4601.61,NULL,Active,7
4949,72.83,95.74,3815.55,5.41,Active,6
2011,68.96,96.83,9841.79,5.60,Sedentary,10
1052,66.39,100.00,6411.72,9.46,Active,5
3894,77.85,99.86,26329.58,4.21,Sedentary,3
2045,94.11,98.64,17039.83,4.45,"Highly Active",4
2053,41.24,96.02,6051.20,9.06,"Highly Active",6
3750,67.20,97.85,10519.07,NULL,"Highly Active",7
3307,63.89,96.69,141.21,4.92,Sedentary,6
2228,71.19,97.77,1575.07,7.01,"Highly Active",9
4130,59.52,96.16,10222.99,5.25,Active,3
2494,50.89,99.10,785.82,3.62,"Highly Active",2
3823,85.08,96.47,305.66,5.98,Sedentary,8
2489,66.10,96.67,6694.61,6.49,"Highly Active",6
2035,83.33,98.89,243.89,4.15,Sedentary,4
4702,57.33,100.00,1415.79,4.61,Sedentary,3
2950,50.46,95.90,583.53,5.00,Sedentary,2
4361,78.62,96.63,5349.07,6.19,Sedentary,6
1849,84.49,98.12,7909.30,6.69,"Highly Active",2
4831,65.77,97.04,1417.46,4.34,NULL,5
1353,NULL,93.60,4427.76,5.63,"Highly Active",8
4710,93.74,100.00,142.64,5.79,Active,5
2098,74.14,95.89,2151.96,3.89,"Highly Active",1
3920,60.03,98.65,1385.78,6.84,Sedentary,3
2739,52.54,99.50,1270.35,7.40,Sedentary,2
4632,64.67,95.80,1784.43,6.97,"Highly Active",3
4662,69.09,98.56,11455.65,4.52,Sedentary,5
2464,86.44,99.30,20935.30,7.40,"Highly Active",3
1990,74.75,93.92,8570.47,6.35,Sedentary,6
2264,72.97,97.64,524.99,7.97,Sedentary,8
4065,61.27,98.81,6925.11,7.22,Sedentary,3
2884,NULL,99.93,9272.85,6.97,Sedentary,2
4225,89.65,94.51,824.59,6.08,Sedentary,4
2809,88.45,98.20,2440.18,7.93,Sedentary,9
4797,274.30,98.65,2604.79,4.60,"Highly Active",1
3341,40.00,99.48,5113.30,10.61,Sedentary,4
4414,103.84,96.20,4118.35,4.71,Active,2
2111,66.29,99.86,9250.90,NULL,Active,5
1817,60.22,99.50,4325.41,4.06,"Highly Active",5
2960,62.08,97.86,11340.40,8.34,Sedentary,3
3437,61.14,99.65,3510.70,8.52,"Highly Active",6
3372,78.98,100.00,3874.82,NULL,Sedentary,10
3987,87.37,97.64,3098.07,4.74,"Highly Active",10
1888,79.11,98.78,2394.79,5.13,NULL,2
2855,57.81,100.00,6448.21,8.40,Sedentary,6
2180,64.96,96.98,1456.12,3.70,Active,3
1667,79.82,100.00,10264.33,NULL,Active,4
4722,84.86,96.26,4600.40,4.09,Sedentary,4
1632,71.88,97.66,15054.31,6.36,Active,8
3624,61.60,99.53,19565.66,5.57,Active,7
2642,86.62,100.00,3379.90,5.84,"Highly Active",10
4730,102.19,98.42,1210.67,8.51,Active,6
1136,91.86,94.32,4926.06,5.69,Active,1
2946,NULL,97.61,2207.31,8.06,Active,6
2697,65.68,97.55,3892.26,5.42,Active,5
1427,90.47,97.75,3317.44,6.89,Active,9
2475,94.33,100.00,4190.87,6.31,Active,9
3659,67.69,95.77,4831.98,4.44,Sedentary,10
3958,60.58,97.66,26.75,6.11,Sedentary,9
1818,73.63,97.55,2073.96,5.91,"Highly Active",2
3188,52.41,96.16,1306.45,7.51,"Highly Active",8
3224,55.74,97.23,12500.18,5.26,Sedentary,7
1197,81.33,96.67,9056.17,7.15,Active,6
3671,41.05,97.02,25728.65,6.13,Sedentary,6
4639,105.68,96.84,562.76,4.32,Active,9
2995,93.74,96.08,4375.20,7.04,"Highly Active",9
3738,51.09,96.44,16074.15,7.77,Sedentary,2
3448,71.38,100.00,11347.64,7.95,Active,2
4769,77.33,98.39,5774.61,5.61,Sedentary,1
3265,62.99,100.00,3245.61,5.70,"Highly Active",7
2948,74.20,98.54,3778.99,8.02,Active,2
1928,47.86,99.23,1252.27,6.26,Active,8
4899,76.25,98.34,1217.48,7.66,Sedentary,6
3010,44.11,100.00,13813.09,5.77,"Highly Active",4
4800,94.59,100.00,3661.41,7.04,Sedentary,7
3679,53.03,100.00,6781.67,4.87,Sedentary,8
3998,79.41,91.82,9767.41,8.00,Active,5
3222,102.96,96.91,21521.00,8.37,"Highly Active",6
1022,101.60,100.00,19483.98,6.42,Active,9
4796,95.91,97.20,7978.63,6.64,"Highly Active",7
4988,74.76,97.35,37385.38,9.93,Active,1
1234,91.73,97.04,18.56,NULL,Active,6
4084,79.14,97.36,65.07,6.79,Active,8
2124,80.42,97.96,489.46,4.67,"Highly Active",6
1928,65.70,99.14,20117.06,5.37,"Highly Active",9
4607,101.12,97.80,6499.16,7.68,"Highly Active",6
4947,62.96,97.72,18390.69,6.00,Sedentary,3
1522,58.94,97.04,951.53,6.19,Sedentary,8
2808,81.11,98.47,227.51,4.88,Active,3
4523,48.12,94.26,5485.83,7.11,"Highly Active",4
1430,76.76,94.54,1348.46,6.66,Active,5
2629,81.23,99.24,3818.03,8.36,"Highly Active",4
2736,75.47,94.66,10301.65,7.17,"Highly Active",8
1532,62.40,99.91,5086.04,4.74,"Highly Active",6
4923,52.47,98.23,5265.38,4.23,Sedentary,6
4026,87.95,95.81,8016.52,7.60,"Highly Active",7
2746,75.42,99.02,2860.54,6.68,Active,5
2675,84.37,96.13,20810.58,9.13,"Highly Active",10
2316,42.12,98.02,3580.57,6.54,Active,4
3857,85.98,96.97,3552.98,3.91,Active,8
1912,104.79,99.98,8603.17,NULL,Sedentary,10
2124,95.12,99.64,7079.05,5.37,"Highly Active",2
2525,79.45,100.00,38278.12,9.11,Active,10
2327,59.33,100.00,13290.62,8.25,"Highly Active",4
3918,76.83,99.47,2344.30,5.70,"Highly Active",1
3587,77.31,98.58,749.61,6.21,Sedentary,9
2023,257.83,94.32,789.26,4.46,NULL,6
2576,68.71,98.07,3141.63,4.40,Sedentary,6
2519,NULL,99.54,13650.01,6.09,Active,10
4839,107.71,98.94,3678.21,7.15,Sedentary,2
1226,48.02,97.62,6427.13,6.83,Active,6
2259,42.95,97.29,5724.02,4.91,Active,1
1872,112.80,98.99,662.58,7.92,Sedentary,5
1891,46.36,97.36,855.50,7.93,Sedentary,6
2478,76.14,97.13,15372.17,6.86,Active,5
2036,52.31,98.78,7880.10,4.82,Active,4
3257,63.17,97.83,7948.99,8.13,Sedentary,9
3788,65.28,95.71,11803.54,NULL,"Highly Active",1
1396,45.67,97.81,615.25,5.34,Active,2
2123,93.29,95.41,3758.75,7.37,"Highly Active",5
3078,81.46,98.00,1982.80,5.89,"Highly Active",2
3945,68.59,100.00,7568.29,5.02,Sedentary,2
4599,66.38,96.12,1693.92,8.58,Active,8
1648,91.33,99.69,8246.43,8.20,"Highly Active",7
1328,76.35,99.23,3436.02,8.10,Sedentary,8
4237,106.29,94.93,4051.30,7.00,Sedentary,1
4893,81.38,100.00,2995.77,9.11,"Highly Active",6
1951,56.53,96.81,2075.64,8.65,Active,1
3005,68.50,96.72,13292.21,6.37,Active,5
3016,90.56,96.33,8095.15,10.57,Sedentary,6
4171,92.68,98.49,3621.38,6.31,Sedentary,5
3668,NULL,94.76,4831.91,7.08,"Highly Active",10
2878,81.68,95.60,2992.45,8.59,Sedentary,2
2196,93.54,96.26,5608.39,7.06,Active,4
2772,84.36,94.20,1045.15,6.10,Sedentary,4
4976,52.29,96.20,5652.81,6.49,Sedentary,10
2751,71.53,97.31,3405.99,3.30,Sedentary,9
1775,57.82,100.00,5933.78,8.01,Sedentary,2
4334,90.82,100.00,1230.42,5.57,Sedentary,4
2827,91.67,98.90,572.06,4.77,Active,1
3321,59.77,100.00,5560.47,8.31,"Highly Active",1
4074,91.68,97.86,511.73,7.07,"Highly Active",7
2051,57.30,99.62,7569.59,NULL,"Highly Active",3
1939,72.58,99.29,31177.60,6.84,Active,10
4220,81.88,96.71,10264.76,6.05,Active,6
1539,96.74,94.25,25581.40,5.21,Active,10
3535,83.95,97.44,157.03,7.53,Active,3
1821,73.00,100.00,5728.55,6.86,Sedentary,6
2461,88.12,94.45,1260.06,9.08,"Highly Active",8
2088,60.49,95.96,1968.52,3.15,Sedentary,7
1355,46.07,98.48,9283.92,8.27,"Highly Active",1
4604,92.19,99.16,2040.20,5.92,"Highly Active",2
1234,88.83,100.00,3254.78,7.38,Sedentary,8
3274,77.12,97.99,608.48,5.17,"Highly Active",7
2548,74.78,95.51,1108.82,5.83,Active,4
4384,60.82,99.94,1108.46,7.39,Sedentary,2
3096,68.25,96.27,1793.80,5.70,"Highly Active",9
1117,75.20,96.07,14319.42,5.44,"Highly Active",3
3101,77.98,100.00,2449.25,5.44,Sedentary,8
2673,61.45,97.35,2240.16,7.03,Sedentary,3
3612,86.15,98.51,942.63,4.69,Sedentary,1
2067,87.11,99.86,113.65,7.63,Sedentary,3
4886,82.26,98.19,1223.63,9.67,Sedentary,9
3100,68.42,98.19,8985.44,6.51,"Highly Active",6
4657,87.89,100.00,24510.13,7.15,"Highly Active",4
1557,84.32,96.06,9532.96,6.90,Sedentary,8
4596,45.69,98.30,13432.11,5.10,Sedentary,6
4748,78.17,98.78,10816.89,6.97,"Highly Active",9
4173,104.00,93.65,2457.36,6.83,Sedentary,2
2815,89.58,96.58,9197.30,9.16,"Highly Active",6
4841,92.30,95.46,9720.52,6.87,"Highly Active",7
3005,64.48,99.79,2094.16,8.36,"Highly Active",1
4920,76.88,98.19,17737.53,7.14,Sedentary,4
3915,72.25,97.68,43319.77,NULL,Sedentary,9
4209,67.29,100.00,2664.67,6.96,"Highly Active",5
1674,56.47,97.77,3097.92,7.64,Sedentary,8
4992,75.97,98.60,6113.35,6.37,Sedentary,10
1386,63.29,96.37,54.67,5.55,Active,10
3158,83.79,99.76,2580.59,8.61,Active,5
3661,74.54,100.00,351.72,5.84,Sedentary,3
3064,46.09,94.73,6850.51,4.77,"Highly Active",3
4253,81.53,96.03,6259.10,6.62,Active,10
4607,69.95,98.27,20247.07,6.36,Active,10
1540,56.58,99.23,5348.43,3.96,Sedentary,3
1170,74.06,96.63,5681.34,7.14,Active,1
3456,85.22,97.82,5500.82,4.93,Active,4
1739,101.17,97.16,5202.44,5.93,Sedentary,8
2401,73.67,95.22,19512.83,5.48,Active,7
4259,75.73,95.70,6449.55,8.60,"Highly Active",6
3905,92.89,94.09,4646.82,6.04,Active,1
3277,263.38,100.00,10180.37,5.23,Sedentary,1
4904,77.18,95.50,2027.44,9.64,"Highly Active",2
4923,NULL,97.22,1492.44,9.19,Sedentary,9
1118,76.97,100.00,4048.89,NULL,"Highly Active",9
4227,89.05,96.91,110.67,7.34,Active,9
3831,50.22,99.71,2432.19,5.20,Active,3
4758,91.67,97.15,3813.99,8.13,"Highly Active",8
3512,80.40,98.56,6050.85,7.05,Active,9
3151,77.10,97.46,5484.62,5.54,Sedentary,10
3745,63.14,100.00,2943.30,5.80,NULL,4
2995,54.90,99.97,9.24,4.22,"Highly Active",10
4866,59.63,97.55,14907.06,8.55,Active,1
4573,82.99,96.12,1841.14,3.78,Active,8
4764,67.58,96.26,3102.20,9.73,Sedentary,6
2705,61.90,97.36,143.24,6.18,Active,4
2722,60.34,96.08,22000.40,7.18,Sedentary,1
4805,74.59,100.00,164.83,5.02,Active,7
3792,53.72,96.94,2024.93,6.18,Active,2
2697,54.22,100.00,14798.96,6.35,Sedentary,9
2444,67.10,95.79,3297.89,5.59,Sedentary,3
4205,88.77,100.00,8184.86,8.06,"Highly Active",6
4462,68.61,100.00,6660.72,4.69,Active,5
2759,52.85,100.00,4469.80,6.80,"Highly Active",3
2524,73.70,98.87,12537.51,3.93,Active,4
1664,75.57,97.85,288.34,6.86,"Highly Active",8
1032,52.72,99.85,17046.71,6.75,Active,1
3102,NULL,98.30,8862.31,9.36,Sedentary,9
3566,86.16,98.21,13950.99,5.58,Sedentary,4
3803,56.54,96.06,119.54,6.25,Sedentary,4
4896,86.79,96.13,620.25,6.14,Sedentary,2
4709,51.80,99.01,1613.63,9.02,"Highly Active",5
3059,52.36,97.29,6302.25,5.64,Active,8
2551,75.35,99.47,678.82,6.84,Sedentary,1
1719,63.68,99.91,18771.26,6.06,Active,3
3602,66.98,95.28,9664.81,6.27,Active,7
3420,77.27,96.56,11537.11,6.52,"Highly Active",6
1483,66.54,96.43,6136.97,8.15,"Highly Active",9
1972,60.78,100.00,6977.73,8.68,Active,10
4718,82.36,97.72,1748.73,4.42,Active,9
4299,77.71,98.70,16858.83,7.67,Sedentary,5
3670,75.65,96.42,7327.14,8.38,Active,7
1306,74.73,98.11,3785.87,7.01,"Highly Active",3
1456,62.97,96.86,14940.06,8.28,Active,4
3207,59.84,94.40,13956.54,4.63,Sedentary,10
3823,63.22,98.46,18116.72,8.37,Sedentary,9
1224,74.81,100.00,3161.60,5.55,"Highly Active",6
4030,69.13,95.42,3839.05,4.57,Sedentary,9
3776,75.27,97.79,624.22,8.21,Active,3
4575,73.61,98.50,14701.92,5.87,Active,9
2479,101.48,99.66,5423.61,5.63,NULL,3
4116,54.21,97.26,16529.23,3.68,Active,9
4285,72.19,96.87,10624.90,5.73,"Highly Active",8
2082,58.38,99.49,15978.20,5.45,Active,6
1643,67.75,99.43,20730.48,3.80,Sedentary,7
1615,62.74,99.75,15195.03,5.62,Sedentary,7
1194,84.58,99.36,1648.60,8.28,"Highly Active",6
4996,52.89,94.83,508.84,7.01,Active,10
1488,86.71,99.47,6777.75,4.04,Sedentary,9
3204,82.95,98.30,1179.40,7.08,Active,9
3657,105.83,93.53,13919.87,7.59,Sedentary,1
2249,102.05,99.21,20622.77,6.66,"Highly Active",4
3459,63.03,97.13,905.00,6.45,Active,2
4276,93.55,100.00,1882.84,5.31,Sedentary,10
3518,100.80,98.97,5026.56,6.92,Sedentary,7
1515,75.84,100.00,2557.23,6.19,Sedentary,10
2625,45.79,96.37,7675.63,4.54,"Highly Active",9
2127,88.32,96.16,9553.41,NULL,Active,9
1392,106.54,100.00,2385.97,3.67,Sedentary,4
4716,95.52,100.00,4314.18,5.12,Sedentary,1
2847,92.13,95.75,4187.62,6.35,"Highly Active",1
3655,64.40,99.34,12945.19,6.30,Sedentary,3
1979,79.86,98.88,4020.20,5.07,Sedentary,2
1433,82.41,100.00,26848.46,8.10,"Highly Active",9
4402,NULL,100.00,2607.23,6.30,Active,5
4214,96.67,99.49,8262.27,8.33,"Highly Active",9
4871,67.43,99.05,9958.86,4.75,Sedentary,10
3587,71.75,98.00,6967.41,4.88,Active,5
1277,71.05,98.05,3201.52,4.84,Sedentary,7
1232,75.56,99.80,2083.33,7.28,Active,3
2552,118.95,99.18,6489.38,9.12,Sedentary,5
2594,65.90,99.17,7523.54,6.04,Active,9
2113,51.81,97.86,2085.28,3.03,Active,8
4563,77.45,95.25,2871.47,7.21,"Highly Active",5
4270,62.05,96.74,13866.71,7.50,Active,2
3409,NULL,96.87,11644.03,4.95,Active,8
4512,84.30,98.48,1421.51,7.35,Sedentary,7
1025,58.69,100.00,18958.71,7.72,Active,9
4096,69.54,97.85,6922.65,3.43,Active,9
2417,79.39,96.26,4806.74,8.17,"Highly Active",5
3554,63.32,94.41,1569.57,8.27,"Highly Active",9
4372,74.41,97.13,9170.40,NULL,Active,6
4410,79.39,96.05,17750.02,7.47,"Highly Active",7
3314,73.26,99.66,470.07,9.46,"Highly Active",2
1460,77.35,99.39,5148.65,5.51,Sedentary,5
4764,80.35,96.45,14676.52,8.24,Active,6
3503,64.90,98.69,21332.55,6.87,Sedentary,3
4431,52.98,98.20,524.12,4.79,Active,2
2091,59.47,95.96,10959.78,3.77,"Highly Active",10
3910,93.49,98.15,5458.63,4.54,"Highly Active",9
4483,48.96,99.66,10718.67,7.95,Active,2
2994,84.42,97.81,5514.27,3.22,Sedentary,2
1490,64.73,100.00,816.21,6.72,Sedentary,2
4904,90.53,96.85,6250.32,6.02,Active,7
2072,68.67,95.22,877.44,9.02,Sedentary,2
4758,75.46,98.42,2988.01,6.84,"Highly Active",8
3611,82.76,100.00,5718.78,7.42,Active,6
4173,NULL,95.79,33304.15,5.85,Sedentary,5
1215,66.45,97.49,9086.20,6.23,"Highly Active",7
4509,65.75,99.18,2529.83,8.08,Active,9
2723,82.67,93.58,14643.57,6.52,Active,9
2592,51.19,100.00,1794.61,5.12,Active,4
3606,49.24,98.55,3391.47,8.21,Sedentary,8
1158,80.50,97.17,7289.43,9.03,Active,1
3536,85.04,99.69,3700.09,8.75,Active,3
1685,80.01,98.08,9154.37,8.44,"Highly Active",2
3841,66.92,99.56,7703.27,5.03,Sedentary,7
2776,98.81,98.76,3816.27,4.72,NULL,4
4953,100.77,94.15,396.95,4.54,Sedentary,3
3052,76.61,97.28,14428.86,6.36,Active,7
4667,64.74,96.92,538.34,9.16,NULL,9
2843,59.86,97.31,4365.80,4.02,Sedentary,10
3408,NULL,98.64,2516.15,6.53,Active,5
3295,56.92,99.93,1798.93,4.74,Sedentary,1
2589,67.74,96.90,2218.84,6.12,Sedentary,9
2696,82.61,99.53,21760.94,8.43,Sedentary,5
3993,97.03,96.88,25042.09,6.84,Sedentary,10
3469,78.76,97.36,5922.86,7.44,"Highly Active",3
2946,82.45,100.00,5206.03,8.10,"Highly Active",7
4809,89.74,95.93,347.02,7.08,Active,6
3062,88.34,96.96,11398.04,5.95,"Highly Active",9
3783,66.72,96.69,1308.96,6.65,Active,8
4644,88.07,100.00,1076.82,4.89,Sedentary,8
2145,90.48,95.36,3862.40,6.59,Active,6
3324,79.66,99.74,2989.05,6.68,"Highly Active",5
2581,77.05,94.76,711.41,8.48,Sedentary,6
3500,83.99,95.46,1120.64,6.01,"Highly Active",1
4461,82.43,96.42,34099.57,6.01,NULL,10
4365,47.05,97.32,9291.58,NULL,"Highly Active",2
3645,92.69,97.52,2532.98,4.30,Active,5
3493,89.83,99.03,3915.70,5.75,Active,1
3257,80.66,96.69,6921.72,5.43,Sedentary,6
4661,77.22,98.13,10736.40,7.84,Active,2
3761,69.05,100.00,20484.64,7.23,Active,4
3349,73.28,99.26,916.19,7.56,Sedentary,9
2932,85.91,99.12,1489.25,7.92,Sedentary,6
2757,88.56,96.76,19520.27,5.20,Active,9
3050,NULL,98.26,4217.29,3.97,Active,1
1989,91.25,97.57,7034.83,6.69,Active,3
2541,65.72,96.95,2434.26,5.33,"Highly Active",5
2116,78.04,96.27,11689.47,7.18,Active,3
4978,66.57,99.97,6506.72,8.24,Sedentary,6
4499,73.52,98.68,3366.70,7.90,Active,5
1492,105.51,99.75,5475.70,6.68,Sedentary,10
4306,82.64,100.00,8306.53,6.62,Active,2
1619,78.38,94.28,1681.25,6.49,"Highly Active",8
4232,96.18,98.53,2923.95,9.69,Active,2
4792,40.00,97.53,2018.54,5.63,"Highly Active",10
4823,72.62,100.00,22560.10,NULL,Sedentary,10
3378,67.50,99.98,307.43,6.23,NULL,2
3380,62.14,97.71,406.68,5.33,Sedentary,6
3097,52.07,98.27,3077.53,5.93,Sedentary,3
2546,71.71,100.00,5405.74,6.54,Active,2
1862,85.40,99.44,2791.83,4.72,Sedentary,2
2691,72.80,100.00,13611.07,NULL,"Highly Active",9
4563,86.98,98.54,1299.11,7.59,Sedentary,9
2605,76.07,97.34,3174.79,8.14,"Highly Active",7
4752,92.49,96.26,4685.34,6.26,"Highly Active",9
3319,67.46,98.41,1580.97,6.03,"Highly Active",2
1579,46.91,96.13,2398.32,6.18,Sedentary,2
2890,51.29,98.24,20616.57,5.46,"Highly Active",3
2275,67.53,100.00,5141.10,8.45,Sedentary,10
3607,61.80,99.95,14263.61,NULL,Active,8
3743,66.14,95.26,2196.90,7.32,"Highly Active",5
2855,92.08,94.34,6633.92,9.05,Active,1
4770,52.48,94.59,10085.10,10.09,"Highly Active",1
3493,62.91,97.34,6860.45,5.80,Sedentary,6
4064,56.34,100.00,13925.64,2.87,Sedentary,6
2355,72.92,99.61,1062.15,7.61,Sedentary,10
2162,97.49,99.14,3066.73,7.14,Sedentary,5
1356,64.32,96.79,12157.07,6.66,NULL,2
2624,65.99,96.87,1837.71,6.15,Active,9
3321,66.99,96.65,5685.32,8.53,"Highly Active",4
4090,92.25,100.00,4033.97,4.18,Sedentary,2
3006,68.31,96.76,7653.22,8.80,"Highly Active",3
3358,81.69,95.06,7718.45,9.10,Sedentary,8
1869,76.81,97.66,6047.24,NULL,"Highly Active",10
3001,67.52,97.86,1349.37,4.72,Active,3
2413,116.88,95.35,4705.43,8.41,Sedentary,10
1619,58.93,99.99,2239.00,4.64,"Highly Active",6
1882,NULL,97.64,695.75,4.09,Active,10
1796,40.90,99.49,10526.28,6.14,Active,10
3172,105.11,100.00,3463.44,8.02,Active,7
4425,66.02,98.22,340.84,6.14,Sedentary,5
2296,NULL,96.61,7352.83,8.09,Sedentary,10
1618,97.04,97.19,8140.91,8.19,"Highly Active",3
2834,62.08,100.00,16235.23,7.21,Active,10
1244,77.67,98.44,15516.18,7.80,"Highly Active",1
3895,80.31,98.75,8548.68,5.88,Sedentary,9
3497,85.93,98.10,2721.59,4.79,Sedentary,3
1929,87.03,96.90,3285.84,5.65,Sedentary,3
2270,91.84,95.08,3365.49,5.25,"Highly Active",8
1519,63.27,99.51,971.88,8.32,Active,2
4212,77.61,97.30,20600.25,7.79,Active,9
1007,98.86,100.00,1098.79,6.77,Sedentary,8
3525,78.38,99.51,20491.78,3.82,"Highly Active",10
4423,67.03,97.12,12970.57,4.87,"Highly Active",8
3019,90.53,99.01,17580.48,7.75,"Highly Active",7
1494,83.04,99.48,2354.62,3.91,Sedentary,8
3880,86.64,97.17,4443.16,4.96,"Highly Active",3
4498,60.74,98.61,1777.03,4.12,"Highly Active",5
2062,87.71,99.52,4383.95,4.37,"Highly Active",3
3640,77.32,98.81,64.71,6.42,"Highly Active",1
4667,75.31,97.16,1239.62,6.13,Active,9
4671,83.75,96.18,4863.91,6.51,Active,1
3801,81.86,99.01,18498.44,7.63,Sedentary,8
2877,66.81,96.63,12041.90,7.89,Active,10
3140,61.47,97.09,10476.66,4.44,Sedentary,3
2040,62.15,96.83,4012.30,4.43,Active,9
1136,69.96,97.16,4134.61,7.69,Sedentary,9
3468,69.51,96.04,636.87,7.02,Active,2
3121,80.51,96.21,468.86,5.97,Active,4
2636,51.65,99.07,3677.46,6.73,Sedentary,5
4583,64.12,99.10,388.71,8.55,Active,1
4227,63.42,99.26,7614.83,8.46,Active,2
4326,71.58,100.00,8048.66,NULL,"Highly Active",2
2751,92.01,97.67,3701.97,4.27,Sedentary,3
3217,75.91,97.08,5963.75,5.90,Active,6
2787,72.99,99.50,6349.27,5.72,NULL,10
